SEAD_taxonomic_code	SEAD_taxon_id	SEAD_taxon	SEAD_author_name	Dyntaxa_taxonID
91,027001	34230	Ernoporicus fagi	(F.)	100921
88,061002	34031	Crepidodera fulvicornis	(F.)	106135
4,023016	29639	Agabus paludosus	(F.)	103635
80,019001	33334	Osphya bipunctata	(F.)	101481
1,007006	28937	Nebria brevicollis	(F.)	103290
3,003017	29512	Haliplus fulvus	(F.)	103563
4,016003	29601	Nebrioporus depressus	(F.)	103629
12,003002	30083	Thanatophilus sinuatus	(F.)	104031
9,001001	29867	Coelostoma orbiculare	(F.)	103754
1,063005	29344	Paranchus albipes	(F.)	103427
1,02101	29007	Blemus discus	(F.)	103345
53,007001	32574	Silvanus bidentatus	(F.)	101783
4,013001	29592	Porhydrus lineatus	(F.)	103620
93,077003	34639	Cossonus linearis	(F.)	100721
88,023045	33825	Chrysolina limbata	(F.)	100639
93,180004	35057	Orchestes pilosus	(F.)	106391
88,067001	34067	Sphaeroderma testaceum	(F.)	106151
4,002001	29520	Hydroglyphus geminus	(F.)	103579
88,07201	34085	Psylliodes napi	(F.)	106156
1,037001	29147	Anisodactylus binotatus	(F.)	103512
88,035011	33872	Gonioctena quinquepunctata	(F.)	106054
23,197001	31655	Lomechusoides strumosus	(F.)	104934
82,008006	33348	Mycetochara humeralis	(F.)	101350
93,015056	34446	Otiorhynchus raucus	(F.)	106246
50,019002	32521	Cychramus luteus	(F.)	105447
60,024004	32921	Cerylon histeroides	(F.)	105605
93,095001	34722	Grypus equiseti	(F.)	106335
47,006001	32373	Morychus aeneus	(F.)	105227
93,092001	34709	Tournotaris bimaculata	(F.)	106339
9,010002	29921	Anacaena limbata	(F.)	103733
23,080005	30924	Xantholinus tricolor	(F.)	104195
89,004014	34131	Bruchidius villosus	(F.)	105965
93,125031	34856	Hypera venusta	(F.)	106332
85,021002	33553	Psammodius asper	(F.)	105062
44,002005	32296	Heterocerus marginatus	(F.)	211010
93,090008	34694	Dorytomus taeniatus	(F.)	106350
45,007001	32341	Ctesias serra	(F.)	105265
93,163094	34975	Hadroplontus litura	(F.)	106521
85,017001	33463	Aegialia arenaria	(F.)	105031
93,12503	34855	Hypera nigrirostris	(F.)	106331
93,044023	34590	Sitona cylindricollis	(Fahr.)	106316
93,144003	34898	Pelenomus canaliculatus	(Fahr.)	106473
24,008006	31837	Plectophloeus nitidus	(Fairm.)	101599
42,009006	32278	Limnius intermedius	Fairm.	210994
23,015007	30481	Omalium allardii	Fairm. & Bris	104389
1,007007	28938	Nebria salina	Fairm. & Lab.	102313
69,005001	33146	Niptus hololeucus	(Fald.)	105298
88,05103	33981	Longitarsus aeneicollis	(Fald.)	212811
1,011102	28958	Diacheila polita	(Fald.)	208397
4,015002	29597	Boreonectes multilineatus	(Falk.)	103631
27,002011	31910	Cantharis paludosa	Fallén	105116
55,001004	32629	Telmatophilus typhae	(Fallén)	105492
27,002007	31905	Cantharis rustica	Fallén	105103
27,005009	31936	Rhagonycha elongata	(Fallén)	105123
23,061008	30835	Rugilus erichsonii	(Fauvel)	104215
1,009004	28946	Notiophilus germinyi	Fauvel	103295
1,078009	29450	Cymindis macularis	Fisch.	102224
93,040002	34557	Strophosoma melanogrammum	(Forst.)	106297
93,163069	34961	Parethelcus pollinarius	(Forst.)	106516
47,010001	32375	Cytilus sericeus	(Forst.)	105229
93,090001	34689	Dorytomus longimanus	(Forst.)	106342
4,023017	29641	Agabus nebulosus	(Forst.)	103642
47,011001	32377	Byrrhus fasciatus	(Forst.)	105231
47,011004	32381	Byrrhus pustulatus	(Forst.)	105233
4,026008	29688	Rhantus exsoletus	(Forst.)	103676
88,023038	33821	Chrysolina hyperici	(Forst.)	102211
50,008055	32470	Meligethes carinulatus	Först.	105431
88,051007	33962	Longitarsus rubiginosus	(Foud.)	101241
88,051012	33966	Longitarsus lycopi	(Foud.)	101235
23,1130021	31190	Sepedophilus constans	(Fowler)	104565
79,016017	33295	Anaspis garneysi	Fowler	102167
23,109004	31148	Mycetoporus monticola	Fowler	104526
89,003006	39992	Bruchus affinis	Fröhl.	100509
93,054001	34616	Rhinocyllus conicus	(Frölich)	106320
14,006009	30122	Choleva cisteloides	(Frölich)	209370
85,040002	33578	Hoplia philanthus	(Fues.)	101080
18,004006	30251	Cephennium gallicum	Gangl.	104003
23,0460241	30611	Carpelimus schneideri	(Gangl.)	100545
1,0290541	29071	Bembidion petrosum	Gebl.	102197
7,0050298	29859	Helophorus pallidus	Gebl.	102268
1,029082	29099	Bembidion transparens	(Gebler)	103387
23,098003	31053	Staphylinus dimidiaticornis	Gem.	104116
1,0410465	29189	Harpalus xanthopus	Gemm. & Harold	208702
1,080002	29473	Syntomus foveatus	(Geoff.)	103554
88,066017	34062	Chaetocnema hortensis	(Geoff.)	106149
23,049001	30658	Platystethus arenarius	(Geoff.)	104495
1,078001	29447	Cymindis humeralis	(Geoff.)	102223
23,092001	31041	Ontholestes tessellatus	(Geoff.)	104109
23,099025	31072	Tasgius globulifer	(Geoff.)	101431
30,006001	32004	Psilothrix viridicoerulea	(Geoff.)	101655
91,024003	34219	Dryocoetes alni	(Georg)	106573
3,00301	29506	Haliplus immaculatus	Gerh.	103574
7,002006	29768	Ochthebius bicolon	Germ.	103825
9,007001	29912	Paracymus aeneus	(Germ.)	101505
93,180026	35074	Tachyerges rufitarsis	(Germ.)	106400
93,180023	35069	Tachyerges stigma	(Germ.)	106402
7,001014	29754	Hydraena pulchella	Germ.	101089
93,013137	34418	Protapion varipes	(Germ.)	102182
1,076003	29444	Demetrias imperialis	(Germ.)	103537
7,001007	29750	Hydraena nigrita	Germ.	101088
82,003002	33341	Prionychus melanarius	(Germ.)	101631
93,01314	34422	Protapion dissimile	(Germ.)	106208
93,163053	34958	Ceutorhynchus syrites	Germ.	100601
93,013011	34325	Perapion curtirostre	(Germ.)	106213
1,0291	29115	Bembidion aeneum	Germ.	103392
93,013055	34356	Diplapion stolidum	(Germ.)	106195
10,033004	30064	Atholus corvinus	(Germ.)	100418
93,154001	34920	Drupenatus nasturtii	(Germ.)	6033632
93,105001	34758	Sibinia sodalis	Germ.	213305
93,081001	34657	Stereocorynes truncorum	(Germ.)	101852
23,055094	30792	Stenus impressus	Germ.	104304
93,173001	35016	Mecinus collaris	Germ.	106415
93,112018	34811	Magdalis duplicata	Germ.	106437
91,033002	34253	Pityokteines curvidens	(Germ.)	213666
93,174013	35029	Gymnetron veronicae	(Germ.)	106413
93,16302	34942	Ceutorhynchus hirtulus	Germ.	106501
93,021017	34492	Phyllobius maculicornis	Germ.	106275
93,174022	35032	Rhinusa neta	(Germ.)	232461
85,019023	33489	Aphodius zenkeri	Germ.	100339
93,0430051	34568	Barynotus squamosus	Germ.	100457
7,004005	29812	Hydrochus angustatus	Germ.	209008
93,174009	35026	Gymnetron melanarium	(Germ.)	102251
7,001019	29757	Hydraena gracilis	Germ.	103832
88,002019	33730	Donacia thalassina	Germ.	105983
10,029004	30044	Margarinotus neglectus	(Germ.)	103813
93,013119	34403	Oxystoma cerdo	(Gers.)	106234
21,019015	30383	Acrotrichis intermedia	(Gill.)	103883
12,001002	30073	Nicrophorus humator	(Gled.)	104024
23,088041	30994	Philonthus cruentatus	(Gmel.)	104080
60,0230013	32919	Bothrideres bipunctatus	(Gmel.)	100501
93,163115	34978	Mogulones geographicus	(Goeze)	100587
14,001003	30106	Ptomaphagus subvillosus	(Goeze)	103963
66,002005	33064	Lyctus linearis	(Goeze)	102297
62,011001	32975	Platynaspis luteorubra	(Goeze)	105641
23,237001	31770	Aleochara curtula	(Goeze)	104603
85,011001	33437	Euoniticellus fulvus	(Goeze)	210872
93,115004	34822	Hylobius transversovittatus	(Goeze)	106450
62,018003	32991	Hippodamia variegata	(Goeze)	105663
1,0820011	29479	Microlestes minutulus	(Goeze)	103556
93,138002	34890	Limnobaris dolorosa	(Goeze)	106467
93,172003	35013	Nanophyes marmoratus	(Goeze)	106240
27,002029	31921	Cantharis pallida	Goeze	105112
88,050017	33948	Aphthona nonstriata	(Goeze)	106100
23,082001	30937	Othius punctulatus	(Goeze)	104197
93,116007	34826	Liparus coronatus	(Goeze)	101219
23,032003	30547	Lesteva longoelytrata	(Goeze)	104430
83,040001	33411	Nalassus laevioctostriatus	(Goeze)	105848
88,017066	33799	Cryptocephalus fulvus	(Goeze)	106017
1,064001	29354	Zabrus tenebrioides	(Goeze)	102010
88,049015	33933	Phyllotreta cruciferae	(Goeze)	106095
1,029094	29110	Bembidion octomaculatum	(Goeze)	103380
62,008009	32957	Scymnus rubromaculatus	(Goeze)	211900
1,056001	29299	Calathus fuscipes	(Goeze)	103415
75,00402	33229	Omonadus formicarius	(Goeze)	105814
85,014009	33448	Onthophagus joannae	Goljan	101455
42,002002	32248	Dryops ernesti	Gozis	105085
88,067002	34068	Sphaeroderma rubidum	(Graells)	101804
23,099014	31062	Ocypus fuscatus	(Grav.)	104120
23,088068	31013	Philonthus parvicornis	(Grav.)	104104
23,068028	30886	Lathrobium longulum	Grav.	104239
23,123001	31267	Myllaena dubia	(Grav.)	104991
23,085001	30956	Cafius xantholoma	(Grav.)	104108
23,088058	31006	Philonthus sanguinolentus	(Grav.)	104058
23,088036	30990	Bisnius sordidus	(Grav.)	104076
23,114013	31212	Tachyporus transversalis	Grav.	104583
23,026004	30522	Olophrum fuscum	(Grav.)	104417
23,117004	31221	Tachinus humeralis	Grav.	210257
23,100004	31080	Heterothops quadripunctulus	(Grav.)	104131
23,05002	30694	Bledius gallicus	(Grav.)	104504
23,237038	31791	Aleochara ruficornis	Grav.	210298
23,148003	31363	Autalia rivularis	(Grav.)	104973
23,084002	30951	Erichsonius cinerascens	(Grav.)	104038
23,0481001	30636	Anotylus insecatus	(Grav.)	104482
88,023039	33823	Chrysolina brunsvicensis	(Grav.)	212686
23,068001	30869	Lobrathium multipunctum	(Grav.)	104226
23,088047	30999	Bisnius fimetarius	(Grav.)	104061
23,088069	31014	Philonthus micans	(Grav.)	104101
23,088051	31002	Philonthus binotatus	(Grav.)	101544
23,0481006	30640	Anotylus inustus	(Grav.)	104485
23,100005	31081	Heterothops dissimilis	(Grav.)	104132
23,015018	30485	Omalium caesum	Grav.	104395
23,114015	31213	Tachyporus pusillus	Grav.	104585
23,10407	31137	Quedius boops	(Grav.)	104174
23,055063	30760	Stenus opticus	Grav.	104283
23,023001	30514	Phyllodrepoidea crenata	(Grav.)	101560
23,199001	31659	Dinarda dentata	(Grav.)	104705
23,104004	31090	Quedius microps	Grav.	101695
23,088064	31010	Philonthus lepidus	(Grav.)	104053
23,235001	31769	Tinotus morion	(Grav.)	104630
23,088052	31003	Philonthus ventralis	(Grav.)	104060
23,0481007	30641	Anotylus sculpturatus	(Grav.)	104486
23,149001	31367	Cordalia obscura	(Grav.)	104923
23,088033	30986	Bisnius cephalotes	(Grav.)	104079
23,048001	30628	Oxytelus sculptus	Grav.	104477
23,196007	31648	Pella humeralis	(Grav.)	104930
23,127001	31295	Hygronoma dimidiata	(Grav.)	104975
23,065001	30857	Lithocharis ochracea	(Grav.)	104224
23,088004	30961	Philonthus nigrita	(Grav.)	104098
23,05901	30817	Paederus littoralis	Grav.	101499
23,117014	31230	Tachinus laticollis	Grav.	104599
23,088007	30965	Philonthus umbratilis	(Grav.)	104097
23,015008	30482	Omalium oxyacanthae	Grav.	104390
23,088029	30983	Philonthus decorus	(Grav.)	104071
23,113004	31194	Sepedophilus pedicularius	(Grav.)	104568
23,104031	31114	Quedius molochinus	(Grav.)	104155
23,046011	30604	Carpelimus fuliginosus	(Grav.)	104462
23,083002	30945	Neobisnius procerulus	(Grav.)	104107
23,047001	30625	Aploderus caelatus	(Grav.)	104475
23,117017	31234	Tachinus corticinus	Grav.	104598
23,095002	31046	Platydracus latebricola	(Grav.)	104113
23,112003	31183	Parabolitobius inclinans	(Grav.)	104561
23,088005	30962	Philonthus fumarius	(Grav.)	104096
23,08805	31001	Philonthus punctus	(Grav.)	104095
23,237013	31775	Aleochara moesta	Grav.	104607
23,109008	31152	Mycetoporus lepidus	(Grav.)	104529
23,168001	31439	Amischa analis	(Grav.)	104915
23,088015	30971	Philonthus concinnus	(Grav.)	104092
23,188136	31549	Atheta fungi	(Grav.)	104799
23,017001	30502	Xylodromus depressus	(Grav.)	104405
23,180003	31460	Geostiba circellaris	(Grav.)	104750
93,110002	34783	Curculio venosus	(Grav.)	106385
23,237012	31774	Aleochara tristis	Grav.	104606
23,046017	30607	Carpelimus corticinus	(Grav.)	104467
23,104005	31091	Quedius lateralis	(Grav.)	104148
23,107001	39727	Habrocerus capillaricornis	(Grav.)	104522
23,18817	31582	Atheta graminicola	(Grav.)	104847
23,104045	31119	Quedius maurorufus	(Grav.)	104165
23,10402	31104	Quedius scitus	(Grav.)	104146
23,099018	31067	Tasgius pedator	(Grav.)	101433
23,188004	31477	Atheta elongatula	(Grav.)	104757
23,046029	30615	Carpelimus pusillus	(Grav.)	104471
23,237021	31781	Aleochara lanuginosa	Grav.	104615
23,055044	30748	Stenus argus	Grav.	104270
23,150001	31368	Falagria sulcatula	(Grav.)	104921
23,198002	31657	Lomechusa paradoxa	Grav.	104937
23,088013	30969	Philonthus albipes	(Grav.)	104090
23,088018	30973	Philonthus ebeninus	(Grav.)	104091
23,027001	30530	Arpedium quadrum	(Grav.)	104422
23,104025	31108	Quedius fuliginosus	(Grav.)	104151
23,028001	30532	Arpedium brachypterum	(Grav.)	104423
23,049003	30660	Platystethus cornutus	(Grav.)	104496
23,090009	31029	Gabrius splendidulus	(Grav.)	104045
23,088062	31009	Philonthus discoideus	(Grav.)	104055
23,080003	30923	Megalinus glabratus	(Grav.)	104189
23,0481011	30644	Anotylus nitidulus	(Grav.)	104488
23,08801	30967	Philonthus debilis	(Grav.)	104093
23,088039	30992	Philonthus carbonarius	(Grav.)	104088
23,088011	30968	Philonthus atratus	(Grav.)	104086
23,117012	31228	Tachinus fimetarius	Grav.	104596
23,109033	31165	Ischnosoma splendidum	(Grav.)	104548
23,188147	31565	Acrotona aterrima	(Grav.)	104907
23,068011	30873	Tetartopeus terminatus	(Grav.)	104230
93,021007	34487	Phyllobius roboretanus	Gred.	213118
9,013009	29958	Enochrus coarctatus	(Gred.)	103749
93,167003	35000	Trichosirocalus barnevillei	(Grénier)	106525
53,017009	32596	Cryptolestes turcicus	(Grouv.)	105489
88,052009	34007	Altica carduorum	(Guérin)	212830
53,008001	32578	Silvanoprus fagi	(Guérin)	105477
56,001005	32756	Phalacrus championi	Guill.	105588
60,024007	32924	Cerylon deplanatum	Gyll.	100576
93,163039	34952	Ceutorhynchus rapae	Gyll.	106505
1,0290143	29042	Bembidion grapii	Gyll.	103365
93,163106	34977	Mogulones asperifoliarum	(Gyll.)	106522
21,002007	30313	Ptenidium punctatum	(Gyll.)	103839
23,015002	30477	Omalium laeviusculum	Gyll.	104384
23,182001	31461	Dinaraea angustula	(Gyll.)	104892
1,029059	29074	Bembidion saxatile	Gyll.	103372
56,001006	32757	Phalacrus substriatus	Gyll.	105589
1,0120007	28961	Elaphrus lapponicus	Gyll.	103319
93,08701	34670	Bagous subcarinatus	Gyll.	100451
4,025001	29681	Rhantus grapii	(Gyll.)	103672
1,044002	29217	Dicheirotrichus cognatus	(Gyll.)	103522
91,035002	34262	Ips acuminatus	(Gyll.)	106567
88,0390011	33891	Galerucella sagittariae	(Gyll.)	106063
68,003003	33081	Dryophilus pusillus	(Gyll.)	105312
1,078008	29449	Cymindis angularis	Gyll.	103559
23,015013	30484	Omalium exiguum	Gyll.	104393
5,002003	29726	Gyrinus marinus	Gyll.	103699
91,034001	34256	Orthotomicus suturalis	(Gyll.)	106564
23,088053	31004	Philonthus quisquiliarius	(Gyll.)	104056
1,02908	29096	Bembidion assimile	Gyll.	103385
9,003004	29881	Cercyon obsoletus	(Gyll.)	103759
23,026001	30521	Olophrum piceum	(Gyll.)	104416
93,174004	35024	Mecinus pascuorum	(Gyll.)	106410
23,025002	30517	Anthobium atrocephalum	(Gyll.)	104414
58,005004	32819	Dienerella filiformis	(Gyll.)	105701
23,026011	30526	Olophrum consimile	(Gyll.)	104420
42,007002	32270	Oulimnius troglodytes	(Gyll.)	105079
23,237028	31786	Aleochara moerens	Gyll.	104619
1,073001	29432	Masoreus wetterhallii	(Gyll.)	103531
93,044007	34578	Sitona striatellus	Gyll.	213182
93,087006	34666	Bagous nodulosus	Gyll.	100450
93,159001	34930	Micrelus ericae	(Gyll.)	106496
79,011002	33266	Mordellistena parvula	(Gyll.)	105874
23,011001	30452	Acrulia inflata	(Gyll.)	104369
4,023011	29634	Agabus striolatus	(Gyll.)	100190
23,055089	30787	Stenus bifoveolatus	Gyll.	104301
1,051022	29263	Pterostichus minor	(Gyll.)	103411
80,007005	33320	Wanachia triguttata	(Gyll.)	100148
42,004001	32258	Stenelmis canaliculata	(Gyll.)	101823
93,112015	34810	Magdalis linearis	(Gyll.)	106436
53,001009	32563	Monotoma longicollis	(Gyll.)	105471
34,0430021	32137	Hypnoidus rivularius	(Gyll.)	105164
93,01513	34464	Otiorhynchus rugifrons	(Gyll.)	106255
85,020002	33544	Euheptaulacus villosus	(Gyll.)	101066
93,044008	34579	Sitona ambiguus	Gyll.	106314
85,0190591	33514	Aphodius lapponum	Gyll.	105055
23,050028	30699	Bledius femoralis	(Gyll.)	104503
71,002002	33187	Lissodema denticolle	(Gyll.)	102289
23,076001	30909	Phacophallus parumpunctatus	(Gyll.)	104181
7,005005	29822	Helophorus tuberculatus	Gyll.	102269
1,062001	29317	Sericoda bogemannii	(Gyll.)	100209
21,00201	30316	Ptenidium pusillum	(Gyll.)	103841
55,006001	32636	Henoticus serratus	(Gyll.)	105495
1,010501	28954	Trachypachus zetterstedti	(Gyll.)	101913
4,024009	29676	Ilybius guttiger	(Gyll.)	103666
23,055026	30736	Stenus bimaculatus	Gyll.	104255
52,001013	32550	Rhizophagus cribratus	Gyll.	101709
93,021014	34490	Phyllobius pomaceus	Gyll.	106278
93,090017	34700	Dorytomus salicinus	(Gyll.)	106353
58,007001	32827	Corticaria pubescens	(Gyll.)	105716
23,043001	30585	Manda mandibularis	(Gyll.)	101267
1,021002	28999	Trechus rivularis	(Gyll.)	103339
88,051052	33992	Longitarsus nigerrimus	(Gyll.)	102294
63,001001	33028	Sphindus dubius	(Gyll.)	105453
64,001001	33029	Aspidiphorus orbiculatus	(Gyll.)	105454
23,055068	30764	Stenus nigritulus	Gyll.	104288
52,001002	32539	Rhizophagus grandis	Gyll.	105456
52,001005	32542	Rhizophagus parallelocollis	Gyll.	105459
79,016019	33296	Anaspis rufilabris	(Gyll.)	105866
93,087009	34669	Bagous limosus	(Gyll.)	106424
23,075004	30905	Leptacinus batychrus	(Gyll.)	104180
23,11702	31238	Tachinus elongatus	Gyll.	104601
23,055059	30758	Stenus carbonarius	Gyll.	104280
53,001003	32556	Monotoma angusticollis	(Gyll.)	105466
88,002017	33728	Donacia obscura	Gyll.	105982
4,006004	29532	Hygrotus marklini	(Gyll.)	103588
93,112013	34808	Magdalis nitida	(Gyll.)	106435
93,163025	34947	Ceutorhynchus cochleariae	(Gyll.)	106504
23,056001	30804	Dianous coerulescens	(Gyll.)	104312
93,163056	34959	Ceutorhynchus querceti	(Gyll.)	106509
1,065008	29357	Amara similata	(Gyll.)	103448
93,0130591	34359	Ceratapion gibbirostre	(Gyll.)	106193
1,029024	29054	Bembidion virens	Gyll.	103361
88,066011	34056	Chaetocnema aridula	(Gyll.)	106146
1,011101	28957	Diacheila arctica	(Gyll.)	103318
85,019065	33520	Aphodius piceus	Gyll.	105056
34,027001	32097	Aplotarsus incanus	(Gyll.)	105173
1,016003	28976	Dyschirius obscurus	(Gyll.)	103324
23,117018	31237	Tachinus rufipennis	Gyll.	104593
4,0240101	29678	Ilybius vittiger	(Gyll.)	103660
4,017002	29610	Oreodytes septentrionalis	(Gyll.)	101467
93,026011	34508	Cathormiocerus aristatus	(Gyll.)	106268
55,008007	32647	Cryptophagus acutangulus	Gyll.	105500
93,0150025	34431	Otiorhynchus cribricollis	Gyll.	260597
93,125024	34853	Hypera postica	(Gyll.)	106330
91,005002	34185	Hylurgops palliatus	(Gyll.)	106533
88,050007	33942	Aphthona lutescens	(Gyll.)	106097
4,008011	29557	Hydroporus striola	(Gyll.)	103618
4,00802	29568	Hydroporus pubescens	(Gyll.)	103597
23,0120013	30453	Pycnoglypta lurida	(Gyll.)	104370
10,010013	30013	Saprinus immundus	(Gyll.)	101729
19,008003	30298	Orthoperus atomus	(Gyll.)	105680
1,065041	29383	Amara brunnea	(Gyll.)	103474
19,008006	30300	Orthoperus brunnipes	(Gyll.)	105682
1,062021	29333	Platynus livens	(Gyll.)	103428
16,011007	30217	Agathidium rotundatum	(Gyll.)	103939
23,237043	31792	Aleochara bilineata	Gyll.	104622
23,068014	30877	Lathrobium rufipenne	Gyll.	104233
10,024002	30037	Platysoma deplanatum	(Gyll.)	101595
58,003011	32793	Cartodere constricta	(Gyll.)	105715
23,010031	30448	Eusphalerum sorbi	(Gyll.)	104367
4,023012	29636	Agabus sturmii	(Gyll.)	103643
53,0030013	32567	Airaphilus elongatus	(Gyll.)	105472
23,014002	30458	Phyllodrepa salicis	(Gyll.)	101041
93,0780021	34641	Rhyncolus elongatus	(Gyll.)	106431
60,002001	32891	Aglenus brunneus	(Gyll.)	100202
4,0080011	29546	Hydroporus lapponum	(Gyll.)	103608
58,003002	32785	Stephostethus angusticollis	(Gyll.)	105706
1,065001	29355	Amara plebeja	(Gyll.)	103447
1,029009	29033	Bembidion nigricorne	Gyll.	102196
93,097001	34725	Pseudostyphlus pillumus	(Gyll.)	101652
9,003001	29877	Cercyon littoralis	(Gyll.)	103757
93,174011	35027	Gymnetron villosulum	Gyll.	102252
12,010001	30101	Pteroloma forsstromii	(Gyll.)	103892
1,044001	29216	Dicheirotrichus placidus	(Gyll.)	103523
58,007004	32829	Corticaria crenulata	(Gyll.)	105719
88,066018	34063	Chaetocnema sahlbergii	(Gyll.)	106150
65,001001	33031	Octotemnus glabriculus	(Gyll.)	105772
